customer_tweet_id,customer_author_id,customer_text,reply_tweet_id,reply_text,created_at
1866383,557594,"@AppleSupport there’s something wrong in #IOS11, when my music playas & i need to pause it I can’t, i would appreciate if you could fix this",1866382,@557594 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together.,Fri Oct 20 19:10:00 +0000 2017
1406268,446877,@AppleSupport I️t says it’s 11.0.3,1406270,@446877 Let's continue working together in DM. Please meet us there.,Wed Nov 01 22:46:26 +0000 2017
258905,177556,"@AppleSupport Are there issues with the App Store right now? It’s denying purchases & taking a LONG time to update apps, if it does it...",258903,@177556 Let’s work together to figure out what’s gong on. Do you receive any sort of error message?,Thu Oct 05 20:18:31 +0000 2017
82011,134149,@AppleSupport imma need y’all to fix this “I.T” thing . cause i’m about tired . keyboard shortcut trick doesn’t work 🤷🏽‍♀️,82009,@134149 That is certainly not the experience we want you to have. Which iOS version is your device running?,Thu Nov 30 13:23:00 +0000 2017
1960131,581414,@AppleSupport is it possible to update iOS 10 if the home button is broken?,1960128,"@581414 Great question! Yes, you should be able to update as shown here: DM us about fixing the Home Button.",Mon Oct 30 21:44:30 +0000 2017
164203,154031,@AppleSupport I’m assuming it’s fake?,164202,@154031 You are correct.,Fri Nov 24 19:52:31 +0000 2017
1364787,437759,"@AppleSupport Hello, I have an iPad 3 or 4 and it's so slow, is there anything to do? (it lags in the YouTube app)",1364785,"@437759 Let's see what we can find today! Which version of iOS shows in Settings > General > About, and is it only that one app?",Fri Oct 27 21:25:56 +0000 2017
1686926,512318,Hi @115858 do you plan on fixing this weird keyboard issue? It’s annoying.,1686925,@512318 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 19:41:35 +0000 2017
2039242,602962,@116333 @173027 @115858 My brother purchased Iphone 8 Yesterday. It had a problem.We mailed the problem to apple but no response.,2039241,@602962 Thanks for letting us know. The video stopped partway for us. Send us a DM describing the issue. We'd love to help.,Thu Oct 05 12:20:06 +0000 2017
1993580,589992,"@AppleSupport Also, that is the letter that sounds like eye, since it is now doing # ? instead...",1993579,@589992 Let’s work together on this situation. Which iPhone are you using? Which version of iOS do you have? Let us know via a DM.,Fri Nov 03 13:57:46 +0000 2017
1273669,418132,"Dear @AppleSupport, why does my 2017 MacBook Pro randomly make a sound like someone crushing a water bottle?",1273667,@418132 Happy to help here. Can you tell us what is happening on the MacBook when you notice this sound?,Thu Oct 26 15:03:30 +0000 2017
1560047,482046,@AppleSupport when are you going to fix this messaging glitch 😭 pls halp,1560046,@482046 We're always happy to help where we can. Take a look at this article for some steps to help with this:,Sat Nov 04 13:34:00 +0000 2017
2410119,692946,@AppleSupport saludos y buen día al hacer respaldo en ICloud de guarda también Whatsapp? Tengo problema con equipo,2410118,@692946 We offer support via Twitter in English. Get help in Spanish here: or join,Sun Nov 26 18:09:00 +0000 2017
229200,170659,@AppleSupport Updated 👍🏻 but problem still persisting,229201,"@170659 Let's meet up in DM and look into this in a bit more detail. Click on this link, and we'll pick up there.",Fri Oct 13 01:51:00 +0000 2017
2550720,724660,@AppleSupport why is my phone showing device storage full when I deleted everything,2550718,@724660 We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Mon Oct 30 15:02:42 +0000 2017
613072,265776,"@AppleSupport @115858 help please! I am able to log in, but my debit card was compromised so do I need to update my credit card info??",613071,"@265776 Thank you for reaching out to us. For more help with this, you'll want to reach out to our iTunes Store team here:",Wed Nov 22 13:43:00 +0000 2017
1643236,134144,@AppleSupport FIX MY IPHONE,1643235,@134144 Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Mon Nov 06 00:57:26 +0000 2017
2940420,588051,Anyone ever have their iPhone call themselves? My phone called me today. Contacted both @AppleSupport and @117735,2940419,@588051 We’re here to help. Please DM us the device model you’re using so we can better assist you,Wed Nov 29 13:14:37 +0000 2017
2122506,625296,@AppleSupport iPhone 6s Plus and ios11.1,2122508,"@625296 Thank you. Could you tell us when you notice this behavior? Also, how long have you been updated on iOS 11.1?",Wed Nov 08 23:41:00 +0000 2017
1699939,515521,iOS 11.1 didn’t fix the bugs I’ve been dealing with since I️ first downloaded iOS 11 When will this be dealt with? @115858 @applesupport,1699938,@515521 Thanks for reaching out. DM the specific issue you are having with your iPhone to get started.,Mon Nov 06 21:04:33 +0000 2017
2509321,715332,@AppleSupport please help!,2509320,@715332 We want to help out. DM us what you were doing on your MacBook when this happened.,Wed Nov 15 22:42:27 +0000 2017
2869649,796889,SOMEONE PLEASE HELP ME STOP MY MESSAGE APP CRASHING!!!!!!!! @115858 @AppleSupport @115858,2869647,@796889 Thank you for reaching out. We've received your DM and will continue working with you there.,Tue Nov 28 02:13:00 +0000 2017
2046590,535649,The new update is draining my battery @AppleSupport,2046589,@535649 Let's work together and see what's going on with the battery of your iOS device. Send us a DM telling us which device you have.,Thu Oct 05 02:33:25 +0000 2017
778343,305864,iPhone keeps freezing 😫 too bad @115858 once known for its quality is going downhill so fast. Not buying a new one 👎🏼,778342,@305864 Let's look at this together. Could you DM us which iPhone and iOS version you're using?,Sat Oct 07 19:55:00 +0000 2017
1474846,209074,"@AppleSupport hi, I had money removed from my account only for my payment method to be declined later and no purchase. Refund please.",1474845,"@209074 For the best assistance with this, connect with our iTunes Store team. You can connect with them here:",Sat Oct 28 21:10:00 +0000 2017
2066397,611068,"@AppleSupport Even doing a clean install of iOS 11.0.2 on my iPhone 6s Plus is NOT good - laggy, slow and battery life is really really bad",2066396,@611068 Let's take a look at these in DM. Tell us if you restored a backup when you restored the iOS software. We'll work together there.,Sun Oct 08 04:26:26 +0000 2017
1367649,438381,@applesupport uhhhh is this normal?,1367647,"@438381 Let’s take a look at what’s going on here. When you closed out of the Maps app, was it in horizontal or vertical orientation?",Fri Oct 27 22:15:51 +0000 2017
2780609,776602,@AppleSupport,2780608,"@776602 Thanks! Let's start by unpairing and then connecting them again. Go to Settings > Bluetooth & tap the 'i' to the right of the AirPods and disconnect them. After that, power your phone off fully and then back on. Next, pair the AirPods back. Let us know the result.",Tue Nov 21 16:54:00 +0000 2017
710655,289935,"@AppleSupport Yes at the moment. Anytime I even try to type in someone’s name to send it to, it automatically erases as I try to type in a name.",710654,"@289935 Thank you for letting us know. Which iOS version are you using? Also, does restarting help?",Tue Oct 10 20:40:59 +0000 2017
84279,134546,@AppleSupport Et comme si ça ne suffisait pas @115226 tous les tram sont annulés jusque 8h sur la ligne T2,84278,@134546 We offer support via Twitter in English. Contact us for help in your preferred language here:,Thu Nov 30 13:55:34 +0000 2017
2287923,664720,#apple why the hell so i keep seing this damn box and question mark after i updated my samn software ya are blowin my ahit @AppleSupport #iphone7plus,2287922,@664720 We can check it out. Does this happen when you type or when you view other's messages? Let us know in DM.,Sun Nov 12 03:00:00 +0000 2017
2315961,596850,@AppleSupport No. And I do not have a passcode enabled.,2315962,"@596850 Thanks for the update. Meet us in DM to continue, please.",Thu Oct 19 23:58:53 +0000 2017
2066432,611084,@115858 why will my iPad mini 1st gen not update to #iOS 10??,2066430,@611084 iOS 10 is for iPad mini 2 and newer; see system requirements here: DM us any other questions.,Sun Oct 08 04:41:52 +0000 2017
2980261,821966,"@AppleSupport my MacBook Air is about a year old bought new & now it won't turn on at all & needs a new switchboard thing.. I don't have the funds to have that done. I'm so disappointed, this should NOT be a problem.",2980260,@821966 We'd love to help. DM us at the link below for further assistance.,Thu Nov 30 04:15:00 +0000 2017
2803473,240120,"@AppleSupport Hi, thanks for responding back. I’m currently running 11.1.2",2803471,@240120 Thanks for keeping your device updated to the latest version. How long ago did you install iOS 11.1.2? Are all your apps updated to the latest software? You can check this under the App Store > Updates tab.,Wed Nov 22 01:39:00 +0000 2017
1840505,173160,Didn't @115858 say the fucking iPhone 7 was like waterproof? I get a little water on my phone now I can't call ppl cuz they can't hear me. 🖕🏻,1840504,@173160 iPhone 7 has water and splash resistance. Read more about it here: DM us and we'll see how we can help.,Tue Oct 17 23:04:00 +0000 2017
2402168,691107,"@AppleSupport please fix your podcast app, it’s been crashing since updating to 11.1.1!!!!",2402167,@691107 We'd like to help! Send us a DM with the country that you are located in to continue.,Tue Nov 14 13:59:53 +0000 2017
813302,313802,@AppleSupport My iPhone 6s froze twice after closing from my messages and trying to open up Instagram. Had to hard-shut off. Any tips?,813300,@313802 Happy to help look into this with you. What version of iOS are you using? Go to Settings > General > About to see.,Thu Oct 12 20:07:28 +0000 2017
2488659,647795,My wife’s iPhone 7 got bricked again. When will @AppleSupport admit that there’s a problem with iOS 11.1.1 and issue a fix?,2488658,"@647795 We want to help, as that's not the experience we want for your wife. Join us in DM with additional details and we'll partner together to look into this situation:",Wed Nov 15 16:56:03 +0000 2017
1558114,35933,Trying to buy AppleCare+ after receiving a device has got to be one of the most customer-hostile experiences @AppleSupport offers.,1558113,@35933 If you are having trouble ordering AppleCare+ we'd be glad to help you. Join us in DM.,Sat Nov 04 12:51:00 +0000 2017
145214,148907,@115858 I love you but come on my phone doesn’t fucking work and you wore I’m using the dictation shit now and it’s fucking annoying because I can’t type anymore I didn’t even drop my phone and erase I can rule the fuck out,145213,@148907 We are here to help. DM us the details of your issue and we can take a look at this for you.,Fri Nov 24 13:45:00 +0000 2017
2445272,357187,"Thank you so much for screwing my phone up @115858 @AppleSupport stop effing updating my phone when all it’s done is RUIN it! Your iPhones SUCK now and I’m sure as hell not buying your stupid X or 10. #Samsung #TeamSamsung don’t buy iPhones anymore people, they are TRASH!",2445271,"@357187 That's not the experience we want you to have with your iPhone and we'd like to help. To start, please DM us with details about what's happening with your iPhone.",Wed Nov 15 00:51:00 +0000 2017
655221,275867,@AppleSupport Fourth phone now having the issue. Brand new iPhone 8 Plus. Running iOS 11.02,655224,@275867 Have you tried the steps in the following article to see if it helps on any of those devices?,Thu Oct 05 14:53:01 +0000 2017
1547618,479153,"@AppleSupport Unresponsive! Slow as well ! Earlier when I select a number from the contacts n call, immediately it used to work !Now it takes an extra sec",1547617,@479153 Please confirm what apps hang up the most via DM. We’ll want to know as many details about the change after the update.,Mon Oct 30 14:34:05 +0000 2017
2013391,372823,@115858 what type of dumb update idea is this!!! Irene... I️ can’t even spell my name,2013390,@372823 Thanks for reaching out. We have a workaround for this here: DM us if you still need help.,Sun Nov 05 16:31:01 +0000 2017
2976615,820918,actually it’s done it again @AppleSupport why,2976614,@820918 We'd like to look into this with you. Which watchOS version and iPhone are you using your Apple Watch with?,Thu Nov 16 16:20:00 +0000 2017
2296278,666698,My phone is so god damn slow after the update @115858 !!!,2296277,"@666698 May we have a look? To begin, which iOS version are you currently on? Does this occur with all apps or specific ones?",Sun Nov 12 19:34:00 +0000 2017
2027783,599645,"@115858 seriously, when are y’all fixing this question mark in a box issue? 😐",2027782,@599645 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 20:43:34 +0000 2017
2485793,710058,@115858 why my “I️” shit not fixed yet??!!,2485792,"@710058 Thank you for reaching out to us. We know how important it is to have this resolved as quickly as possible. To start, what iOS version are you using?",Wed Nov 15 15:57:42 +0000 2017
1935759,575880,@115858 is forcing me to buy a new phone for something THEY fucked up on... good to know you care so much about ur customers #Pricks 👍🏼,1935758,"@575880 If you're having trouble with your iPhone, we're committed to work with you to get it resolved. Let's work on a solution in DM",Fri Oct 27 20:19:26 +0000 2017
187418,159976,Dear @115858 if I promise to order the iPhone X can you make my 6 work decently for the next month please? It’s getting worse daily. #helpme,187417,"@159976 We can definitely help you with your iPhone. DM us, and let us know what's going on. We'll look into this.",Wed Oct 04 03:38:54 +0000 2017
2729143,169784,Is there an issue with @118721 store? Can’t access it from my computer and mobile device. @115948 @AppleSupport @115858,2729141,@169784 Hi there. There are currently no known issues with the App Store. Are you still unable to access it? Let us know. We'd be happy to look into it with you.,Mon Nov 20 14:37:41 +0000 2017
2130262,357399,Yo I just lost 20% of my battery life in 2 minutes because I updated 5 apps. Fix your shit dude @115858,2130261,"@357399 We're happy to help with your battery. To start, DM us with the country where you're located and device you're using.",Wed Nov 08 19:46:29 +0000 2017
90695,135609,"@AppleSupport All of the apps are up to date, so that isn’t the reason. It restarts, not resets data.",90696,@135609 Does the iPhone show an Apple logo when it restarts or does it show a spinning gear icon? Let us know in DM. We’ll continue working with you there.,Thu Nov 30 16:33:00 +0000 2017
2729055,765165,@115858 really needs to fix this glitch with the WiFi and Bluetooth buttons in the control centre. Cc: @AppleSupport,2729054,"@765165 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model are you using and what issue(s) are you experiencing exactly?",Mon Nov 20 14:51:00 +0000 2017
2355087,680403,"@115858 why my iphone trippin mane, it’s cause y’all want me to go buy that iphone x huh. how come when y’all drop new phones the older versions start fuckin up 🙄 i have a 7 updated mane",2355086,"@680403 We love to help with your iPhone 7. We know how essential is to be able to rely on your iPhone. To confirm, you updated to iOS 11.1.1, correct? Can you DM us what's happening exactly?",Mon Nov 13 19:11:00 +0000 2017
1960398,581475,@AppleSupport Yes.,1960397,@581475 Thanks for taking time to share that with us. Let us know what happens with these steps via DM:,Mon Oct 30 22:11:00 +0000 2017
1957954,580921,"@AppleSupport I totally understand the change, but it’s a backwards change. Why not allow us to toggle Wi-Fi/Bluetooth on/off?! It’s terrible!",1957956,@580921 We certainly invite your feedback here: We hope that the changes work well for you in the future.,Mon Oct 30 19:59:11 +0000 2017
1605601,492527,the new ios update makes all of my capital I’s look like this i’m annoyed @115858,1605600,@492527 We've got some info we can provide to assist. Check this out: DM us if the issue persists.,Sat Nov 04 21:37:24 +0000 2017
852983,322626,"@AppleSupport Issue is with speaker only, with headphones it’s fine.",852985,@322626 Thank you for keeping us updated. Please let us know if the steps in this article helps:,Sat Oct 21 18:19:33 +0000 2017
659517,203087,@116333 @AppleSupport @115858 when will apple fix the issue with the screen not turning off automatically? It is REALLY GETTING ANNOYING TO RESET THE PHONE EVERY OTHER DAY . FIX YOUR BUG PRONE SOFTWARE ALREADY !!,659516,"@203087 We want your iPhone to function as expected. DM us the iOS version it’s on currently. We’ll meet you there, so we can work towards a resolution together.",Wed Nov 22 23:30:00 +0000 2017
1411723,448112,"Aye @AppleSupport I can’t update my phone... I’ll show you what’s happening in he video down below... my DMs are open, Thanks!",1411721,"@448112 Hi, we'll be happy to help with this and to start, let's give the steps in this article a try:",Sat Oct 28 19:43:29 +0000 2017
2223995,649381,@AppleSupport hi! My @115948 isn’t responding since the last update. What should I do with this? Thanks.,2223992,"@649381 Apple Music is so much fun, let's get it working again for you! Do you get an error message or what happens when you open it?",Thu Oct 19 15:47:30 +0000 2017
2406599,692119,"@AppleSupport iPad, just purchased in August 2017. The keyboard is horrible, I have to correct typos most of the time. The numbers replace letters, it’s a nightmare. Thanks for your help.",2406601,"@692119 Thanks for letting us know. We want to assist with the keyboard on the iPad, but need a few more details from you. What iOS version is installed on the device? If you have not tried already, please restart the iPhone.",Tue Nov 14 16:21:30 +0000 2017
1997940,590756,@115858 fix the damn glitch! It’s seriously irking my nerves yo,1997939,"@590756 We're here to help! Let us know via DM the glitch you are experiencing, then we can work together to get it resolved.",Fri Nov 03 18:17:00 +0000 2017
1472816,461866,@AppleSupport every time I️ type “i” it changes it to this... I️,1472815,@461866 We'd like to help you with this. Meet us in DM and provide your device and iOS version to continue.,Fri Nov 03 01:16:00 +0000 2017
1992968,590328,@321442 @AppleSupport Mine too. Charging 3-4 times a day.,1996442,@590328 We can help with battery life. Could you Direct Message us and let us know what iOS version you're using?,Fri Nov 03 16:12:30 +0000 2017
2044862,604716,I’m going to need @115858 to get it together with iOS 11. I just got a brand new iPhone & its working like an iPhone 4 ever since the update,2044861,"@604716 We’d love to help with your new iPhone. To start, send us a DM with more details on the behavior you’re experiencing.",Wed Oct 04 20:29:27 +0000 2017
2429194,697412,Olmaz olsun böyle destek nasıl deniyordu? @AppleSupport,2429193,@697412 We offer support via Twitter in English. Contact us for help in your preferred language here:,Tue Nov 14 20:36:52 +0000 2017
1265801,416400,@AppleSupport 5s+ios11=brick,1265798,"@416400 We want to help with any issues you’re having. What’s going on exactly? For instance, will the device not power on?",Thu Oct 19 00:40:27 +0000 2017
1780465,534924,@AppleSupport can you help me with this ? i dont have an iphone and have not purchased netflix!! ??,1780464,"@534924 We are glad you reached out. Let's meet up in DM. For now, do not click any links or attempt to sign in via the email.",Wed Oct 11 20:51:28 +0000 2017
1470851,461411,Why tf a box appear everytime I️ type the letter “ I️ “ @AppleSupport tf going on 😐,1470850,@461411 We'd like to help. DM us what iOS version you're on.,Fri Nov 03 00:48:00 +0000 2017
563048,251803,@AppleSupport my 5th gen iPod will not play my music. It says the item is unavailable. How do I get my music to play?,563046,"@251803 We'll be happy to help you get back to enjoying your music. Let us know, does this happen to all music? Also, if you haven't already, restart the iPod and test the music again.",Sat Dec 02 23:32:29 +0000 2017
1166198,394315,3 updates later...11.0.3 ios...what was once a perfectly working iPhone 7+ is still trash @AppleSupport,1166197,@394315 We'd be happy to look into this with you. Send us a DM to continue.,Sun Oct 15 12:56:32 +0000 2017
403601,211527,@AppleSupport Could it be that iPad Air does not have enough ram now that it’s on iOS 11?,403600,@211527 We’ll look into all of our possibilities. Let’s continue the discussion in DM for our next steps.,Mon Oct 09 20:48:00 +0000 2017
2403659,691437,@AppleSupport you know I am really sick of my phone freezing and nearly crashing ever since updating and you guys releasing the new phone FIX IT,2403657,"@691437 Let's work through this together. To start, which iPhone are we working with? Also, what is the current iOS version installed on it? Do you notice it freezing or crashing when taking any particular steps?",Tue Nov 14 14:33:57 +0000 2017
1290461,264954,"@AppleSupport If I wanted to try and pre-order an iPhone X with the upgrade program, would I have to fill out forms before it’s “reserved”?",1290460,@264954 Let's get you connected with our sales team for more on the purchase process. They're available here:,Thu Oct 26 20:26:05 +0000 2017
118012,142162,@115858 now fix this “I.T” 🙄,118011,"@142162 We'd like to discuss this issue further with you today. Meet us in DM to continue, here's a link:",Thu Nov 23 22:27:30 +0000 2017
2898973,803135,"@AppleSupport After redownloading the app, i’m still having the same problem.",2898975,@803135 Thanks for trying that. Let's go ahead and meet in DM and we'll go from there.,Tue Nov 28 17:48:26 +0000 2017
2133592,627768,@AppleSupport please fix this [?] bubble that is constantly coming up!! 🆘 It’s rather annoying for everyone!!!,2133590,@627768 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Wed Nov 08 20:23:00 +0000 2017
1918914,571449,"@AppleSupport please fix this crappy #iPhoneUpdate #stinks my phone freezes, text messages disappear & no Siri voice of color #disappointing",1918912,@571449 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.,Thu Oct 26 14:03:27 +0000 2017
1022590,361974,@115858 please fix this horrible iOS. My battery life is awful! 64% to 36% in 20 minutes?,1022589,@361974 Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,Sun Oct 22 23:19:00 +0000 2017
1641994,442586,@AppleSupport Thanks it worked!,1641992,@442586 That's excellent news. Have a great rest of your night!,Mon Nov 06 00:17:01 +0000 2017
373341,204468,@AppleSupport this update sucks. My iPhone 7 PLUS keeps freezing because of it.,373340,@204468 Let's see what we can do to help. Send us a DM and we can look into this for you.,Mon Oct 09 00:09:00 +0000 2017
1352902,355974,"@AppleSupport @115858 Since software update to latest ios version iPhone6 is constantly facing issue of system hanged out,kindly chk n update",1352901,@355974 We'd like to help out. Send us a DM and tell us if this happens with all apps or one specifically?,Fri Oct 27 18:28:00 +0000 2017
2032355,600979,@AppleSupport It never fkn stops!! Wth!!,2032354,@600979 We'd like to look into this with you. Please DM the last time you updated your software and when this alert began.,Tue Nov 07 15:42:38 +0000 2017
1754055,240819,Facts! @AppleSupport @115858 this update messed up my phone. I️ can’t type the word “i “ with out I️ showing up,1754054,@240819 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 19:14:39 +0000 2017
2148045,631362,@AppleSupport iPhone 7. No happens in SoundCloud also,2148046,@631362 Got it. Are you using the built in speakers to play music? Or are you using headphones or a bluetooth speaker?,Thu Nov 09 01:21:31 +0000 2017
2110017,622482,PLEASE #HELP? #AppleiOS11 HOW to #UNDO #iOS11? #UNSTABLE: #apps snap shut #iTunes music disappears #battery #BAD @115858 @115948 #iPhone7,2110016,@622482 Thanks for reaching out. Are you an Apple Music subscriber? Let us know in a DM using the link below.,Sun Oct 29 03:25:00 +0000 2017
2000401,290730,"Hi @AppleSupport , how do I get support re bluetooth glitches that are occurring post iOS11 update?",2000400,@290730 We're happy to help however we can! What Bluetooth trouble are you seeing? You can chat here or in Direct Message.,Thu Nov 02 23:57:27 +0000 2017
2375234,685149,@AppleSupport I have an iPhone X with iOS 11.2 beta 2 version. When I try to play music it doesn’t play in my car it just plays on my phone but if someone calls me the Bluetooth works just fine.,2375236,@685149 Got it. We hope you're enjoying the iPhone X so far. We'd like to look into this further. Send us a DM using the link below and we'll continue there.,Tue Nov 14 02:51:37 +0000 2017
1419657,450022,"@AppleSupport My iPhone 7 keeps on glitching whenever I’m in a app like YouTube the screen freezes but the audio playes, is it because ios11",1419656,@450022 We're happy to help. Let’s team up in DM and we’ll do our best to assist you.,Thu Nov 02 00:07:00 +0000 2017
1357325,436457,Dear @AppleSupport @115858 hmmm are you gonna fix the AppStore or what? #AppStore #Apple 🤷‍♀️,1357323,@436457 We're happy to help. What type of issues are you having with the App Store?,Fri Oct 27 19:32:29 +0000 2017
2595551,692291,Anyone else having issues with screenshots in #ios 11.1.2? Randomly when I take a screenshot I no longer get the editor on the bottom left? @AppleSupport,2595550,@692291 We can certainly help out with capturing screenshots. Send us a DM with the device you're experiencing the issue on. We'll get together there.,Fri Nov 17 03:18:28 +0000 2017
2798426,780786,@AppleSupport hey apple. I just bought this and it won't activate?! $1000 for a lemon?! Help me please. #iphonex #apple,2798425,@780786 Congratulations on your new iPhone X! We can help with activation. Check out: Meet us in DM if this continues.,Tue Nov 21 23:14:32 +0000 2017
2533257,720890,My iMessage has been crashing for like over 12 hours now and I'm about to start getting dramatic about it @115858 @AppleSupport WHYYYYY,2533255,"@720890 What version of iOS are you currently running? Also, what happens after restarting your device? Let us know.",Mon Oct 30 12:43:00 +0000 2017
2986331,673675,.@AppleSupport you really need to help me get my 1000 pictures back that just disappeared from my phone,2986330,@673675 Thank you for reaching out. We'd like to get you over to our Photos specialists here:,Tue Oct 31 21:46:00 +0000 2017
2577047,730700,@AppleSupport Wifi icon does appear and it has been happening for two weeks,2577048,"@730700 From the screenshot we see that you're connected to cellular data LTE, with 1 bar. Does this happen in multiple locations? Respond to us in DM by clicking on the link below. We'll continue there.",Mon Nov 20 19:28:26 +0000 2017
327312,194015,"Anyone else seeing no keyboard on ios 11.1.2? Twice today, not on any app. Reboot restored. /cc @AppleSupport",327311,@194015 Let's have a closer look at this. Please DM us.,Sat Nov 25 04:25:00 +0000 2017
687966,284321,@AppleSupport my issue with y’all is why is all my pictures delete after y’all told me if I back them up I would had them #imconfused,687965,@284321 Having your data stored safely is important and we'd like to look into what's going on. What type of device are we working with?,Thu Nov 23 14:12:52 +0000 2017
2280572,232123,.@AppleSupport what happened to the Videos app on the iPhone X? #apple #iphoneX #videosApp,2280571,@232123 We'd be happy to look into this with you. Can you confirm which iOS version you're using?,Sat Nov 11 15:22:27 +0000 2017
851231,322212,@AppleSupport my phone has been charging for 3.5 HOURS and Is only at 19% WHAT IS GOING ON,851230,"@322212 We want you to be able to fully charge your iPhone, Have you tried to restart it since this started to occur?",Wed Oct 18 17:53:02 +0000 2017
1137767,387990,"I am done with @115858. I’ll get an Android next time. 😩 update sucks, my phone is always messing up and to get it fixed it takes half a day",1137766,@387990 We'd like to investigate this with you. We want you to enjoy the new iOS update. Please send us a DM and provide more details.,Sat Oct 14 18:08:00 +0000 2017
1645109,491096,"Hey @115858 What the heck is all this about. My #iPhoneX and Laptop are changing ""I"" to this and its not in the settings at all #BROKEN",1645108,@491096 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 01:38:53 +0000 2017
1768826,531800,@115858 need to fix my letter “I️”,1768825,@531800 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Tue Nov 07 22:56:25 +0000 2017
433149,218019,@AppleSupport Done all off that and it still doesnt work,433147,@218019 Have you checked with the manufacturer to see if there is an update to your car's system? Let us know in DM.,Tue Oct 10 13:54:40 +0000 2017
1633586,499793,"@AppleSupport Other mail apps like outlook , gmail,spark, Edison are working with gmail like a charm, can you solve this?",1633585,"@499793 We're glad to assist. First thing, we'll want to get updated to 11.0.3. Next, do you have non-Gmail accounts in Mail app?",Tue Oct 17 12:46:00 +0000 2017
2492382,711896,@336147 @115858 We have had same issue,2493916,@711896 We've got your back. Could you let us know in DM which model iPhone and version of iOS you are using?,Wed Nov 15 18:21:00 +0000 2017
2605280,395134,@318 @AppleSupport I need help with my podcast feed and your site. I had a connection account and lost my login info,2605278,@395134 We’d like to get you pointed in the right direction. Reach out at the bottom of this link:,Mon Oct 30 20:22:37 +0000 2017
1692486,513680,@115858 @AppleSupport is a fix coming soon for the “I️” button not working in the new iOS ?!,1692485,@513680 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Mon Nov 06 17:42:01 +0000 2017
2508152,715050,so @115858 you still haven’t fixed this i problem,2508151,"@715050 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up:",Wed Nov 15 22:06:47 +0000 2017
1096004,378633,I didn’t even want to update my phone. Now my shit dies every hour. Thanks @115858.,1096003,@378633 We want you to have a good experience with the update. Please send us a DM so we may better assist you.,Mon Oct 23 21:32:32 +0000 2017
2799439,781040,@AppleSupport Thanks girl! Sis @107462 ⬇️,2799440,@781040 We're always happy to help. Feel free to reach back out to us if you still need help.,Wed Nov 22 00:19:00 +0000 2017
2146489,630985,Yo @AppleSupport fix the it problem and the im’ problem!! ‘I️m fed up with y’all,2146488,@630985 Here’s what you can do to work around the issue until it’s fixed in a future software update:,Wed Nov 08 21:03:01 +0000 2017
520199,240059,"Dear @115858, My six-year old son Just asked Siri, (on my locked phone) whilst holding down the ‘home bottom’ to call his mum, and she did! Apple, update Siri before katakata (consult 🇳🇬-lingo dictionary) will blow! Very concerned iPhone 7-plus user",520198,@240059 We're here to help. Did you know that there is a setting that can prevent access to Siri when iPhone is locked? Go to Settings > Siri & Search > Allow Siri When Locked. Here's more information:,Sat Dec 02 03:06:54 +0000 2017
1999240,591134,@AppleSupport pls fix this I️ thing,1999239,@591134 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there.,Thu Nov 02 20:54:51 +0000 2017
759845,301553,"@AppleSupport the latest one, downloaded last night",759847,"@301553 Thanks for that information. Please meet us in DM so we may gather more information, and better assist.",Wed Oct 11 20:19:30 +0000 2017
1156769,392117,@115858 FIX THE UPDATE I CANT MAKE CALLS OR RECEIVE,1156768,@392117 We want to help. This article has some great troubleshooting steps for this exact issue:,Tue Oct 24 16:06:00 +0000 2017
665839,278602,I LITERALLY PUT MY DAMN PHONE TO CHARGE LAST NIGHT AND ITS ON 34% @115858,665836,"@278602 We can take a look into that battery more with you today. How many hours has your device been off the charger, and what type of use have you been having since then? i.e. Safari, YouTube, etc. Which iOS version are you using under Settings > General > About?",Sat Nov 11 20:37:27 +0000 2017
2375272,685160,@AppleSupport None of this working I’ve done it all,2375273,@685160 Thanks for trying those steps. May we ask where you're located? We'd like to provide you with all available options.,Tue Nov 14 03:13:32 +0000 2017
410529,212925,"Dear @115858 I updated my iPhone 7 Plus, now it doesn’t answer calls nor can I utilize speaker phone. WHATS GOOD APPLE?!",410528,@212925 We'd like to help. Please meet us in DM and we'll take a look at this together.,Mon Oct 09 23:50:27 +0000 2017
2487210,710388,"@AppleSupport I sent you a DM. Is it possible to get some help? Tried updating my computer this morning, and now it won’t start up. Help",2487209,"@710388 We have received your DM and thank you for the time required to share this information with us, we will respond in DM shortly.",Wed Nov 15 16:30:00 +0000 2017
